Date,현대건설,두산중공업,특수건설,삼호개발,한라건설,이화공영,성신양회,대우건설
2007-12-18,21.031750908211166,-21.337578362536703,26.190487788933602,72.15727739827733,-5.172413443893276,82.86603556984271,25.984266865756233,2.115393216489614
2007-12-19,21.031750908211166,-21.337578362536703,26.190487788933602,72.15727739827733,-5.172413443893276,82.86603556984271,25.984266865756233,2.115393216489614
2007-12-20,15.21164711996581,-20.700630240662154,7.380946409894706,46.652486934622694,-5.172413443893276,55.45168606648423,28.346468769812084,-1.153845088222527
2007-12-21,16.79896211754648,-21.019107641967803,-3.3333399487497473,24.86718001908592,-3.6206927864234073,32.39873513339093,27.55905895089843,-3.653840140684239
2007-12-22,16.79896211754648,-21.019107641967803,-3.3333399487497473,24.86718001908592,-3.6206927864234073,32.39873513339093,27.55905895089843,-3.653840140684239
2007-12-23,16.79896211754648,-21.019107641967803,-3.3333399487497473,24.86718001908592,-3.6206927864234073,32.39873513339093,27.55905895089843,-3.653840140684239
2007-12-24,17.857172115933583,-18.78981259798551,2.3809665568447658,16.896932999193858,-2.7586340062022208,12.772581897659174,29.133860220268982,-1.923072508350454
2007-12-25,17.857172115933583,-18.78981259798551,2.3809665568447658,16.896932999193858,-2.7586340062022208,12.772581897659174,29.133860220268982,-1.923072508350454
2007-12-26,16.137600069635937,-19.745224759692213,-2.142853663319899,14.771522147610995,-2.7586340062022208,3.4267896784780705,31.10237099121058,-1.923072508350454
2007-12-27,18.59167748327588,-17.50704433584088,-1.4233128598222455,16.10919038101266,-1.0033722549075863,12.488352571704064,30.708670673867932,-1.138456265146881
2007-12-28,16.99983103048366,-19.425484699142014,-14.854689070315663,4.44475552947825,0.5763599455594681,-0.6352960459526824,27.55905895089843,-3.1000008311864224
2007-12-29,16.99983103048366,-19.425484699142014,-14.854689070315663,4.44475552947825,0.5763599455594681,-0.6352960459526824,27.55905895089843,-3.1000008311864224
2007-12-30,16.99983103048366,-19.425484699142014,-14.854689070315663,4.44475552947825,0.5763599455594681,-0.6352960459526824,27.55905895089843,-3.1000008311864224
2007-12-31,16.99983103048366,-19.425484699142014,-14.854689070315663,4.44475552947825,0.5763599455594681,-0.6352960459526824,27.55905895089843,-3.1000008311864224
2008-01-01,16.99983103048366,-19.425484699142014,-14.854689070315663,4.44475552947825,0.5763599455594681,-0.6352960459526824,27.55905895089843,-3.1000008311864224
2008-01-02,23.89776832231192,-23.262365425744292,-2.142853663319899,19.854645129747706,2.3316216968540804,14.05067966452842,35.03938334886536,0.0384641416278475
2008-01-03,25.887589189023142,-19.74521807895546,12.48774719631136,37.51178894521288,1.6295304991287285,30.923950191827743,35.03938334886536,0.6269283030458261
2008-01-04,29.999807989185978,-13.350423548688406,5.532214161237081,23.065034914377726,4.613458597839015,43.73511895692932,40.944888109004985,2.5884649530241166
2008-01-05,29.999807989185978,-13.350423548688406,5.532214161237081,23.065034914377726,4.613458597839015,43.73511895692932,40.944888109004985,2.5884649530241166
2008-01-06,29.999807989185978,-13.350423548688406,5.532214161237081,23.065034914377726,4.613458597839015,43.73511895692932,40.944888109004985,2.5884649530241166
2008-01-07,28.407974337114684,-12.39120336703784,10.808826673503425,24.67024145297103,5.315576801149335,65.29534670605118,51.18113309682717,2.000000791606138
2008-01-08,18.7242929521791,-14.94911717070262,27.358192985770202,31.626097632614393,5.315576801149335,89.98030882965682,48.42523087542867,1.6076966280349936
2008-01-09,20.581434346382398,-9.833276201899576,32.15511563838138,24.67024145297103,4.964524450890395,118.41486880625452,55.511818219139506,1.4115445462494103
2008-01-10,19.25493403788503,-13.030676807401475,12.48774719631136,14.504018781254224,6.71978620218503,85.91821508634257,53.54331663242628,-0.7461521015757144
2008-01-11,14.744728023082265,-14.94911717070262,6.731444824389876,12.898812242660895,4.086883448148737,82.16861723335049,50.00001377634251,-3.1000008311864224
2008-01-12,14.744728023082265,-14.94911717070262,6.731444824389876,12.898812242660895,4.086883448148737,82.16861723335049,50.00001377634251,-3.1000008311864224
2008-01-13,14.744728023082265,-14.94911717070262,6.731444824389876,12.898812242660895,4.086883448148737,82.16861723335049,50.00001377634251,-3.1000008311864224
2008-01-14,14.081471468473117,-13.989896989052053,2.1743610875913033,9.153334201369256,4.262419750372559,85.29328745676624,47.63781187228666,-5.649993726521441
2008-01-15,14.346766409884237,-13.670156928501864,4.812673357739428,10.758552386240883,4.262419750372559,72.48212671054817,35.03938334886536,-9.769227024324856
2008-01-16,12.75494555853387,-14.629383790889182,-8.858541768566608,-1.6549827320631705,4.086883448148737,46.85978918034503,26.77166750044151,-12.123075753935552
2008-01-17,12.887586628878967,-19.105744638591837,-10.777307221202125,-4.865372516693212,5.315576801149335,30.611478358156074,25.59055736418523,-21.342302758470268
2008-01-18,16.73452328835161,-20.704444941342782,2.414236087493582,5.407879452634212,6.71978620218503,49.98445940376077,31.49607130855323,-22.32307108345941
2008-01-19,16.73452328835161,-20.704444941342782,2.414236087493582,5.407879452634212,6.71978620218503,49.98445940376077,31.49607130855323,-22.32307108345941
2008-01-20,16.73452328835161,-20.704444941342782,2.414236087493582,5.407879452634212,6.71978620218503,49.98445940376077,31.49607130855323,-22.32307108345941
2008-01-21,6.254937878101319,-26.45976603124619,3.1337648629613746,2.732542985830877,6.193211052494774,72.48212671054817,22.44095482544408,-24.08845565165212
2008-01-22,-0.11239032982336417,-34.453267545000934,-5.980390582605866,-9.145898052672408,4.964524450890417,78.73148319514665,17.322841515761354,-29.580761438015834
2008-01-23,-2.1021855950927093,-36.051967847751875,-5.980390582605866,-6.042520096235549,2.3316216968541026,78.41903541812549,12.598437707649657,-26.834616460895223
2008-01-24,0.8161547658364077,-32.854567242249985,-4.0616311439853,-2.939136316659541,4.437935798407677,78.73148319514662,15.354339929048134,-24.480767731284526
2008-01-25,1.8774113358064337,-27.418992893633522,-4.5413089756105585,-2.2970653475005154,5.315576801149335,62.79563618774584,16.535440881076056,-26.049992301630397
